Company_ID,Ticker,Company_Name,Sector,Fiscal_Year,Reporting_Date,Currency,Revenue,Operating_Profit,Net_Income,EPS,Operating_Margin,Operating_Margin_Pct,Net_Profit_Margin,Net_Profit_Margin_Pct,Operating_Loss_Flag,Net_Loss_Flag,EPS_Outlier_Flag,Anomaly_Net_Income_Exceeds_Revenue,Missing_Data_Flag
CMP-1072,PFH,Pinnacle Financial Holdings,Financial Services,2023,2023-03-31,USD,65014024056.73,27068169516.74,22595685507.1,13.29,0.4163,41.63,0.3476,34.76,False,False,False,False,False
CMP-1428,PFH,Pinnacle Financial Holdings,Financial Services,2023,2023-12-31,USD,44850000000.0,4764111315.57,2492675704.01,3.19,0.1062,10.62,0.055578,5.56,False,False,False,False,False
CMP-1386,PFH,Pinnacle Financial Holdings,Financial Services,2023,2023-06-30,CAD,4628397548.81,800437692.58,624530000.0,2.5562,0.1729,17.29,0.1349,13.49,False,False,False,False,False
CMP-1773,PFH,Pinnacle Financial Holdings,Financial Services,2023,2023-12-31,USD,92805305922.85,45568663481.81,41170000000.0,7.98,0.491,49.1,0.4436,44.36,False,False,False,False,False
CMP-1561,PFH,Pinnacle Financial Holdings,Financial Services,2023,2023-06-30,USD,3596145368.38,840744257.42,677940000.0,11.01,0.2338,23.38,0.1885,18.85,False,False,False,False,False
CMP-1268,PFH,Pinnacle Financial Holdings,Financial Services,2023,2023-09-30,CAD,74350000000.0,15992685000.0,11230000000.0,8.19,0.2151,21.51,0.151,15.1,False,False,False,False,False
CMP-1667,PFH,Pinnacle Financial Holdings,Financial Services,2024,2024-06-30,USD,21274046121.07,6026034347.52,4680290146.64,6.1,0.283258,28.33,0.22,22.0,False,False,False,False,False
CMP-1552,PFH,Pinnacle Financial Holdings,Financial Services,2024,2024-09-30,USD,80854104700.61,15007728940.36,10201012409.98,4.427,0.1856,18.56,0.1262,12.62,False,False,False,False,False
CMP-1535,SWP,Sterling Wealth Partners,Financial Services,2021,2021-12-31,USD,35430612138.01,7874346924.53,5520000000.0,5.12,0.2222,22.22,0.1557,15.57,False,False,False,False,False
CMP-1601,SWP,Sterling Wealth Partners,Financial Services,2021,2021-03-31,USD,54087164122.15,16956526752.31,14290395221.54,11.39,0.3135,31.35,0.2642,26.42,False,False,False,False,False
CMP-1703,SWP,Sterling Wealth Partners,Financial Services,2022,2022-06-30,USD,52102195488.03,13798977542.23,10970000000.0,6.31,0.264844,26.48,0.2106,21.06,False,False,False,False,False
CMP-1684,SWP,Sterling Wealth Partners,Financial Services,2022,2022-03-31,EUR,,15631032476.96,12278099028.31,8.11,,,0.1729,17.29,False,False,False,False,True
CMP-1716,SWP,Sterling Wealth Partners,Financial Services,2022,2022-12-31,USD,113624027352.13,29371811070.53,23762155449.84,9.74,0.2585,25.85,0.2091,20.91,False,False,False,False,False
CMP-1199,SWP,Sterling Wealth Partners,Financial Services,2022,2022-12-31,USD,107797098446.05,31792453402.83,28530838532.89,6.241,0.2949,29.49,0.2647,26.47,False,False,False,False,False
CMP-1678,SWP,Sterling Wealth Partners,Financial Services,2022,2022-06-30,USD,62844468675.94,13000000000.0,10787349451.49,4.35,0.2068,20.68,0.1717,17.17,False,False,False,False,False
CMP-1817,SWP,Sterling Wealth Partners,Financial Services,2023,2023-12-31,USD,96376045388.65,29027295623.88,22294282460.89,3.78,0.3012,30.12,0.2313,23.13,False,False,False,False,False
CMP-1873,SWP,Sterling Wealth Partners,Financial Services,2023,2023-12-31,USD,60331699853.91,18693124691.69,,10.04,0.309839,30.98,,,False,False,False,False,True
CMP-1928,SWP,Sterling Wealth Partners,Financial Services,2023,2023-12-31,USD,70725760851.68,22238896618.41,18899938178.38,7.32,0.3144,31.44,0.267,26.7,False,False,False,False,False
CMP-1001,SWP,Sterling Wealth Partners,Financial Services,2023,2023-12-31,USD,103981284649.26,32430745585.94,27225884335.8,12.27,0.3119,31.19,0.261834,26.18,False,False,False,False,False
CMP-1529,,Sterling Wealth Partners,Financial Services,2024,2024-06-30,USD,46326005919.08,16598006811.15,14541903317.39,13.92,0.3583,35.83,0.313904,31.39,False,False,False,False,False
CMP-1562,SWP,Sterling Wealth Partners,Financial Services,2024,2024-03-31,USD,46289543544.4,7877806900.09,6897968135.21,7.31,0.17,17.0,0.149,14.9,False,False,False,False,False
CMP-1594,VTC,Vanguardian Trust Co,Financial Services,2021,2021-12-31,USD,8956282088.38,2534798705.42,2221523327.86,4.58,0.283,28.3,0.248,24.8,False,False,False,False,False
CMP-1663,VTC,Vanguardian Trust Co,Financial Services,2021,2021-06-30,USD,114126152761.96,13657927878.04,8080131615.55,,0.1197,11.97,0.0708,7.08,False,False,False,False,True
CMP-1566,VTC,Vanguardian Trust Co,Financial Services,2021,2021-12-31,USD,115347917603.29,14540000000.0,10267578713.95,3.5,0.126,12.6,0.089,8.9,False,False,False,False,False
CMP-1825,VTC,Vanguardian Trust Co,Financial Services,2021,2021-03-31,USD,36136189832.53,8445693603.2,7303123965.15,,0.234,23.4,0.2021,20.21,False,False,False,False,True
CMP-1198,VTC,Vanguardian Trust Co,Financial Services,2021,2021-12-31,EUR,60414703110.27,12820000000.0,9348591333.79,3.78,0.2122,21.22,0.1547,15.47,False,False,False,False,False
CMP-1177,VTC,Vanguardian Trust Co,Financial Services,2022,2022-12-31,USD,89350371220.95,28626255624.33,26689441425.33,12.14,0.3204,32.04,0.299,29.9,False,False,False,False,False
CMP-1344,VTC,Vanguardian Trust Co,Financial Services,2022,2022-09-30,USD,96999159250.37,34157926788.57,30105382837.54,16.08,0.352147,35.21,0.3104,31.04,False,False,False,False,False
CMP-1406,VTC,Vanguardian Trust Co,Financial Services,2022,2022-12-31,USD,50113633582.12,12069543880.19,10416262011.4,10.23,0.2408,24.08,0.207853,20.79,False,False,False,False,False
CMP-1726,VTC,Vanguardian Trust Co,Financial Services,2022,2022-09-30,USD,7784397600.42,3506882131.74,3115042130.63,18.1192,0.4505,45.05,0.4002,40.02,False,False,False,False,False
CMP-1813,VTC,Vanguardian Trust Co,Financial Services,2022,2022-09-30,USD,110580509211.89,27501372641.0,22070342087.96,8.32,0.2487,24.87,0.199586,19.96,False,False,False,False,False
CMP-1161,VTC,Vanguardian Trust Co,Financial Services,2022,2022-06-30,USD,29316444970.09,5270959828.55,4520000000.0,6.5,0.1798,17.98,0.1541,15.41,False,False,False,False,False
CMP-1497,VTC,Vanguardian Trust Co,Financial Services,2023,2023-12-31,USD,63429734768.08,16141269436.41,12590000000.0,10.9301,0.2545,25.45,0.1985,19.85,False,False,False,False,False
CMP-1129,VTC,Vanguardian Trust Co,Financial Services,2023,2023-03-31,USD,70913147116.5,17428262907.62,14619236981.5,7.15,0.2458,24.58,0.2062,20.62,False,False,False,False,False
CMP-1189,VTC,Vanguardian Trust Co,Financial Services,2023,2023-03-31,EUR,100718161609.02,36067173672.19,33425074694.02,18.7,0.3581,35.81,0.3319,33.19,False,False,False,False,False
CMP-1744,VTC,Vanguardian Trust Co,Financial Services,2023,2023-06-30,EUR,66538531413.05,9310909759.91,5122918796.32,3.5,0.1399,13.99,0.077,7.7,False,False,False,False,False
CMP-1788,VTC,Vanguardian Trust Co,Financial Services,2023,2023-03-31,USD,10879678154.05,2013366772.49,1560000000.0,2.35,0.1851,18.51,0.1434,14.34,False,False,False,False,False
CMP-1046,VTC,Vanguardian Trust Co,Financial Services,2024,2024-03-31,USD,108080041442.45,14700000000.0,10649707575.77,4.7,0.136,13.6,0.099,9.9,False,False,False,False,False
CMP-1048,VTC,Vanguardian Trust Co,Financial Services,2024,2024-12-31,USD,77158537791.64,23348173535.75,21769671601.92,5.521,0.3026,30.26,0.2822,28.22,False,False,False,False,False
CMP-1361,VTC,Vanguardian Trust Co,Financial Services,2024,2024-03-31,USD,58180413912.37,10837684314.32,7329427028.26,5.01,0.1863,18.63,0.126,12.6,False,False,False,False,False
CMP-1274,VTC,Vanguardian Trust Co,Financial Services,2024,2024-12-31,USD,91395039929.49,30507868640.22,27117696828.34,12.9,0.3338,33.38,0.2967,29.67,False,False,False,False,False
CMP-1871,VTC,Vanguardian Trust Co,Financial Services,2024,2024-12-31,USD,22530000000.0,3490000000.0,,6.6,0.1549,15.49,,,False,False,False,False,True
CMP-1887,VTC,Vanguardian Trust Co,Financial Services,2024,2024-09-30,USD,117670000000.0,22216217726.13,18599531017.36,2.85,0.1888,18.88,0.1581,15.81,False,False,False,False,False
CMP-1013,VTC,Vanguardian Trust Co,Financial Services,2024,2024-12-31,USD,23759148631.57,8747550775.03,8218639708.43,10.25,0.368,36.8,0.3459,34.59,False,False,False,False,False
CMP-1748,GRB,,Financial Services,2023,2023-09-30,USD,20084553470.11,5848832751.51,5285096691.81,4.94,0.2912,29.12,0.263,26.3,False,False,False,False,False
CMP-1706,BCC,,Financial Services,2023,2023-03-31,USD,90187493864.09,22598597150.02,19550000000.0,,0.251,25.1,0.216771,21.68,False,False,False,False,True
CMP-1276,AB,Aegis Biolabs,Healthcare,2021,2021-12-31,USD,44740000000.0,5376576339.57,,1.17,0.1202,12.02,,,False,False,False,False,True
CMP-1394,AB,Aegis Biolabs,Healthcare,2021,2021-03-31,USD,8683501754.4,4730000000.0,4219999999.9999995,11.12,0.5444,54.44,0.485979,48.6,False,False,False,False,False
CMP-1498,AB,Aegis Biolabs,Healthcare,2021,2021-06-30,USD,5235075475.03,110672153.24,-218660438.47,-2.17,0.0211,2.11,-0.0418,-4.18,False,True,False,False,False
CMP-1452,AB,Aegis Biolabs,Healthcare,2022,2022-06-30,USD,32426758892.54,10653627727.03,8857702596.99,13.79,0.3285,32.85,0.2732,27.32,False,False,False,False,False
CMP-1275,AB,Aegis Biolabs,Healthcare,2022,2022-09-30,USD,60587264609.71,9552954448.83,8029999999.999999,7.58,0.1577,15.77,0.1325,13.25,False,False,False,False,False
CMP-1202,AB,Aegis Biolabs,Healthcare,2022,2022-12-31,USD,26097537912.03,-1000000000.0,-1761608470.42,-3.63,-0.0384,-3.84,-0.0675,-6.75,True,True,False,False,False
CMP-1118,AB,Aegis Biolabs,Healthcare,2022,2022-06-30,USD,24520001777.72,4837217774.52,3880000000.0,9.28,0.197276,19.73,0.1582,15.82,False,False,False,False,False
CMP-1440,AB,Aegis Biolabs,Healthcare,2022,2022-03-31,USD,6520000000.0,2321139844.03,2124265234.36,13.03,0.3561,35.61,0.3259,32.59,False,False,False,False,False
CMP-1570,AB,Aegis Biolabs,Healthcare,2023,2023-09-30,USD,17624480173.13,2816012961.26,2157494493.35,5.03,0.16,16.0,0.1224,12.24,False,False,False,False,False
CMP-1262,AB,Aegis Biolabs,Healthcare,2023,2023-12-31,USD,47044433780.66,727052544.65,-731760000.0,-0.71,0.015,1.5,-0.016,-1.6,False,True,False,False,False
CMP-1356,AB,Aegis Biolabs,Healthcare,2023,2023-06-30,USD,31622794606.38,338628945.52,-779695318.88,,0.0107,1.07,-0.0247,-2.47,False,True,True,False,True
CMP-1514,AB,Aegis Biolabs,Healthcare,2024,2024-03-31,USD,18260000000.0,1467456607.94,270720000.0,0.7,0.0804,8.04,0.0148,1.48,False,False,False,False,False
CMP-1952,AB,Aegis Biolabs,Healthcare,2024,2024-12-31,USD,43830000000.0,3396619804.49,1037741348.69,0.99,0.0775,7.75,0.0237,2.37,False,False,False,False,False
CMP-1112,AB,Aegis Biolabs,Healthcare,2024,2024-12-31,USD,61780000000.0,8170554369.82,5016536000.0,,0.132,13.2,0.0812,8.12,False,False,False,False,True
CMP-1629,AB,Aegis Biolabs,Healthcare,2024,2024-06-30,USD,50258062603.4,9278176170.68,6960000000.0,8.16,0.1846,18.46,0.1385,13.85,False,False,False,False,False
CMP-1614,AS,Alphabio Sciences,Healthcare,2021,2021-12-31,USD,62795804032.95,-1184449603.74,-2771189434.88,-2.21,-0.019,-1.9,-0.0441,-4.41,True,True,False,False,False
CMP-1416,AS,Alphabio Sciences,Healthcare,2021,2021-12-31,USD,9828971533.04,1613754668.39,1082878263.84,1.86,0.1642,16.42,0.11,11.0,False,False,False,False,False
CMP-1942,AS,Alphabio Sciences,Healthcare,2022,2022-03-31,USD,25850000000.0,5870777624.64,4890000000.0,8.55,0.227109,22.71,0.1891,18.91,False,False,False,False,False
CMP-1743,AS,Alphabio Sciences,Healthcare,2022,2022-12-31,USD,56970000000.0,-3880000000.0,-5313540323.29,-3.05,-0.0681,-6.81,-0.0933,-9.33,True,True,False,False,False
CMP-1077,AS,Alphabio Sciences,Healthcare,2022,2022-06-30,USD,16162695838.42,6694849770.47,6083921947.11,18.48,0.4142,41.42,0.376,37.6,False,False,False,False,False
CMP-1343,,Alphabio Sciences,Healthcare,2022,2022-06-30,USD,26316789681.59,9990617809.83,9033958869.61,15.46,0.3796,37.96,0.343277,34.33,False,False,False,False,False
CMP-1717,AS,Alphabio Sciences,Healthcare,2022,2022-09-30,USD,44232863603.22,8593868242.93,6806525067.28,2.41,0.1943,19.43,0.1539,15.39,False,False,False,False,False
CMP-1576,AS,Alphabio Sciences,Healthcare,2023,2023-12-31,USD,8561950161.02,788710000.0,277470336.95,0.89,0.0921,9.21,0.0324,3.24,False,False,False,False,False
CMP-1052,AS,Alphabio Sciences,Healthcare,2023,2023-12-31,USD,42254167806.15,9207935248.96,7162181538.29,3.26,0.2179,21.79,0.1695,16.95,False,False,False,False,False
CMP-1355,AS,Alphabio Sciences,Healthcare,2023,2023-06-30,USD,60740000000.0,12922197338.86,10639384439.44,3.43,0.2127,21.27,0.175163,17.52,False,False,False,False,False
CMP-1872,AS,Alphabio Sciences,Healthcare,2023,2023-12-31,USD,4092605267.94,-102315131.7,-383346001.08,-3.2879,-0.025,-2.5,-0.0937,-9.37,True,True,False,False,False
CMP-1178,AS,Alphabio Sciences,Healthcare,2024,2024-03-31,USD,49578817878.29,4680028339.09,1652603664.55,0.67,0.094,9.4,0.0333,3.33,False,False,False,False,False
CMP-1488,AS,Alphabio Sciences,Healthcare,2024,2024-03-31,USD,37577361313.0,12780000000.0,11284661745.16,16.87,0.34,34.0,0.3003,30.03,False,False,False,False,False
CMP-1398,AS,Alphabio Sciences,Healthcare,2024,2024-06-30,USD,41682444349.69,9854481540.02,7665734110.53,,0.2364,23.64,0.1839,18.39,False,False,False,False,True
CMP-1637,BL,Biogenix Laboratories,Healthcare,2021,2021-12-31,USD,51050000000.0,7320000000.0,3770195932.69,2.92,0.1434,14.34,0.0738,7.38,False,False,False,False,False
CMP-1692,BL,Biogenix Laboratories,Healthcare,2021,2021-03-31,USD,47280000000.0,11886192000.0,9766497329.49,6.64,0.2514,25.14,0.206567,20.66,False,False,False,False,False
CMP-1218,BL,Biogenix Laboratories,Healthcare,2021,2021-09-30,USD,1273922721.46,-141067676.83,-201845128.72,-7.0213,-0.1107,-11.07,-0.158444,-15.84,True,True,False,False,False
CMP-1907,BL,Biogenix Laboratories,Healthcare,2021,2021-12-31,USD,27293352303.57,2567256430.55,1791847302.7,3.58,0.0941,9.41,0.0657,6.57,False,False,False,False,False
CMP-1888,BL,Biogenix Laboratories,Healthcare,2021,2021-06-30,EUR,38697491877.26,8425787240.4,7452032560.75,4.38,0.2177,21.77,0.1926,19.26,False,False,False,False,False
CMP-1830,BL,Biogenix Laboratories,Healthcare,2021,2021-06-30,USD,9433594787.98,-737901704.51,-1160000000.0,-2.29,-0.078,-7.8,-0.122965,-12.3,True,True,False,False,False
CMP-1232,BL,Biogenix Laboratories,Healthcare,2022,2022-03-31,USD,61769409010.05,-3773842951.0,-6682876194.28,-5.87,-0.061,-6.1,-0.1082,-10.82,True,True,False,False,False
CMP-1669,BL,Biogenix Laboratories,Healthcare,2022,2022-12-31,USD,49339754393.93,23058529510.43,21370000000.0,13.3809,0.4673,46.73,0.4332,43.32,False,False,False,False,False
CMP-1370,BL,Biogenix Laboratories,Healthcare,2022,2022-09-30,USD,15138005479.85,5810000000.0,5126949287.33,20.1347,0.3835,38.35,0.3387,33.87,False,False,False,False,False
CMP-1874,BL,Biogenix Laboratories,Healthcare,2022,2022-06-30,USD,43045302178.76,12138775214.41,10033794526.93,,0.282,28.2,0.2331,23.31,False,False,False,False,True
CMP-1042,BL,Biogenix Laboratories,Healthcare,2022,2022-12-31,USD,44940000000.0,11200000000.0,,6.75,0.2493,24.93,,,False,False,False,False,True
CMP-1210,BL,Biogenix Laboratories,Healthcare,2023,2023-03-31,USD,924080000.0,-108117360.0,-167997015.85,-9.41,-0.117,-11.7,-0.1818,-18.18,True,True,False,False,False
CMP-1347,BL,Biogenix Laboratories,Healthcare,2023,2023-03-31,USD,29209189980.65,-3300595077.39,-4231702459.38,-4.61,-0.113,-11.3,-0.145,-14.5,True,True,False,False,False
CMP-1892,BL,Biogenix Laboratories,Healthcare,2023,2023-09-30,USD,14785783962.26,-1133025465.4,,-3.91,-0.0766,-7.66,,,True,False,False,False,True
CMP-1526,BL,Biogenix Laboratories,Healthcare,2024,2024-12-31,USD,20656172479.4,7970162842.23,6935367682.12,18.5213,0.3858,38.58,0.336,33.6,False,False,False,False,False
CMP-1635,BL,Biogenix Laboratories,Healthcare,2024,2024-12-31,USD,14897039798.01,2890000.0,-478736677.59,-1.18,0.02,2.0,-0.032136,-3.21,False,True,False,False,False
CMP-1911,BL,Biogenix Laboratories,Healthcare,2024,2024-06-30,USD,34571607671.34,13092725841.1,11228858171.65,11.1,0.379,37.9,0.3248,32.48,False,False,False,False,False
CMP-1506,BL,Biogenix Laboratories,Healthcare,2024,2024-12-31,USD,44636361608.86,3823966785.47,1063116035.9,0.657,0.0857,8.57,0.024,2.4,False,False,False,False,False
CMP-1453,BL,Biogenix Laboratories,Healthcare,2024,2024-03-31,USD,33661107144.19,1550000000.0,138264936.81,0.09,0.0461,4.61,0.0041,0.41,False,False,False,False,False
CMP-1930,CP,Curative Pharmaceuticals,Healthcare,2021,2021-09-30,USD,24406950325.34,1199968481.28,191813480.41,0.41,0.0492,4.92,0.008,0.8,False,False,False,False,False
CMP-1338,CP,Curative Pharmaceuticals,Healthcare,2021,2021-12-31,USD,56489311592.36,4415920177.07,656700000.0,0.54,0.0782,7.82,0.0116,1.16,False,False,False,False,False
CMP-1434,CP,Curative Pharmaceuticals,Healthcare,2021,2021-12-31,USD,64004759489.93,8634275337.3,5030000000.0,4.07,0.135,13.5,0.0786,7.86,False,False,False,False,False
CMP-1063,CP,Curative Pharmaceuticals,Healthcare,2022,2022-09-30,USD,45685266732.44,7228219540.26,5493341749.04,3.39,0.1582,15.82,0.1202,12.02,False,False,False,False,False
CMP-1525,CP,Curative Pharmaceuticals,Healthcare,2022,2022-06-30,USD,37199461094.98,9400634358.0,7690000000.0,7.11,0.2527,25.27,0.2068,20.68,False,False,False,False,False
CMP-1468,CP,Curative Pharmaceuticals,Healthcare,2022,2022-12-31,USD,29289353051.98,1927239430.82,1249981981.12,2.38,0.0658,6.58,0.0427,4.27,False,False,False,False,False
CMP-1841,CP,Curative Pharmaceuticals,Healthcare,2022,2022-12-31,USD,43035438495.13,11004839135.03,9840249509.38,9.3,0.2557,25.57,0.2287,22.87,False,False,False,False,False
CMP-1807,CP,Curative Pharmaceuticals,Healthcare,2022,2022-12-31,USD,44932187757.68,5590000000.0,3122061376.9,3.07,0.1243,12.43,0.0695,6.95,False,False,False,False,False
CMP-1401,CP,Curative Pharmaceuticals,Healthcare,2023,2023-12-31,USD,6639894050.81,559417813.22,196826033.46,0.53,0.084,8.4,0.0296,2.96,False,False,False,False,False
CMP-1604,CP,Curative Pharmaceuticals,Healthcare,2024,2024-03-31,EUR,9355507410.15,297425997.44,-122026036.21,-0.36,0.0318,3.18,-0.013,-1.3,False,True,False,False,False
CMP-1324,CP,Curative Pharmaceuticals,Healthcare,2024,2024-09-30,USD,28050000000.0,7120688684.02,5570000000.0,4.47,0.2538,25.38,0.1985,19.85,False,False,False,False,False
CMP-1772,CP,Curative Pharmaceuticals,Healthcare,2024,2024-03-31,USD,14210967580.77,1656534620.99,1368539787.86,4.931,0.1166,11.66,0.0963,9.63,False,False,False,False,False
CMP-1879,GT,Genepure Therapeutics,Healthcare,2021,2021-12-31,USD,22289626746.46,6638637075.43,5710000000.0,13.43,0.2978,29.78,0.2563,25.63,False,False,False,False,False
CMP-1175,GT,Genepure Therapeutics,Healthcare,2022,2022-12-31,USD,51630000000.0,12443917808.44,9810696116.2,7.41,0.241,24.1,0.19,19.0,False,False,False,False,False
CMP-1073,GT,Genepure Therapeutics,Healthcare,2023,2023-06-30,USD,21046334223.35,5947747854.72,4690033449.01,6.06,0.2826,28.26,0.2228,22.28,False,False,False,False,False
CMP-1114,GT,Genepure Therapeutics,Healthcare,2023,2023-03-31,USD,37970954781.36,-5924723609.91,-8230000000.0,-9.93,-0.156033,-15.6,-0.2167,-21.67,True,True,False,False,False
CMP-1427,GT,Genepure Therapeutics,Healthcare,2023,2023-09-30,USD,22040326489.16,5398748609.44,3934198278.32,4.48,0.245,24.5,0.1785,17.85,False,False,False,False,False
CMP-1764,GT,Genepure Therapeutics,Healthcare,2023,2023-09-30,USD,55584913349.93,,6214118449.35,,,,0.1118,11.18,False,False,False,False,True
CMP-1193,GT,Genepure Therapeutics,Healthcare,2024,2024-06-30,USD,22604201867.1,-5002716293.04,-6288331684.86,-9.83,-0.2213,-22.13,-0.2782,-27.82,True,True,False,False,False
CMP-1891,GT,Genepure Therapeutics,Healthcare,2024,2024-12-31,USD,3505520540.25,778593249.97,587190000.0,5.96,0.222105,22.21,0.1675,16.75,False,False,False,False,False
CMP-1910,GT,Genepure Therapeutics,Healthcare,2024,2024-06-30,USD,59574021751.02,21998633969.41,19606109582.81,16.1,0.3693,36.93,0.3291,32.91,False,False,False,False,False
CMP-1648,NI,Novatherapeutics,Healthcare,2024,2024-09-30,USD,29004563187.12,6429089975.95,5498076663.9,11.04,0.2217,22.17,0.1896,18.96,False,False,False,False,False
CMP-1350,NI,Novatherapeutics Inc,Healthcare,2021,2021-09-30,USD,33778789491.04,2611806943.99,1359884227.49,,0.0773,7.73,0.040259,4.03,False,False,False,False,True
CMP-1005,NI,Novatherapeutics Inc,Healthcare,2021,2021-09-30,USD,51053623413.63,1593634058.93,62858086.66,0.05,0.0312,3.12,0.0012,0.12,False,False,False,False,False
CMP-1558,NI,Novatherapeutics Inc,Healthcare,2022,2022-09-30,USD,42006789317.72,-3193647941.21,-4179999999.9999995,-3.33,-0.076,-7.6,-0.1,-10.0,True,True,False,False,False
CMP-1481,NI,Novatherapeutics Inc,Healthcare,2022,2022-03-31,USD,16869664600.93,2371519068.67,1895198729.65,3.35,0.1406,14.06,0.1123,11.23,False,False,False,False,False
CMP-1680,NI,Novatherapeutics Inc,Healthcare,2023,2023-09-30,USD,14641132934.87,5047966462.81,4134048366.08,9.61,0.3448,34.48,0.2824,28.24,False,False,False,False,False
CMP-1792,NI,Novatherapeutics Inc,Healthcare,2024,2024-12-31,USD,58570381348.23,4390000000.0,1530000000.0,,0.075,7.5,0.0261,2.61,False,False,False,False,True
CMP-1450,NI,Novatherapeutics Inc,Healthcare,2024,2024-09-30,USD,37732547479.83,16897030785.6,15003823484.34,,0.4478,44.78,0.3976,39.76,False,False,False,False,True
CMP-1036,NI,Novatherapeutics Inc,Healthcare,2024,2024-12-31,USD,9486575096.16,1938784199.79,1634238922.33,7.794,0.2044,20.44,0.1723,17.23,False,False,False,False,False
CMP-1611,OMG,Omnicare Medical,Healthcare,2021,2021-03-31,USD,62670000000.0,18876204000.0,17342169615.15,12.7063,0.3012,30.12,0.2767,27.67,False,False,False,False,False
CMP-1905,OMG,Omnicare Medical,Healthcare,2021,2021-09-30,USD,43951354927.36,4562150641.46,2236610346.85,0.92,0.1038,10.38,0.0509,5.09,False,False,False,False,False
CMP-1827,OMG,Omnicare Medical Group,Healthcare,2021,2021-12-31,USD,52601814727.74,-1692241392.79,-3130695677.54,-1.81,-0.0322,-3.22,-0.0595,-5.95,True,True,False,False,False
CMP-1831,OMG,Omnicare Medical Group,Healthcare,2021,2021-03-31,USD,29916196994.31,8230000000.0,7170756322.08,12.47,0.275102,27.51,0.2397,23.97,False,False,False,False,False
CMP-1379,OMG,Omnicare Medical Group,Healthcare,2021,2021-03-31,USD,3984440881.64,1838607709.79,1650000000.0,24.01,0.461,46.1,0.4133,41.33,False,False,False,False,False
CMP-1959,OMG,Omnicare Medical Group,Healthcare,2023,2023-12-31,USD,1887978142.08,276400000.0,2171392595.22,39.32,0.1464,14.64,,,False,False,False,True,False
CMP-1137,OMG,Omnicare Medical Group,Healthcare,2024,2024-03-31,USD,11267006038.41,1166013787.38,832347589.81,1.24,0.1035,10.35,0.0739,7.39,False,False,False,False,False
CMP-1674,OMG,Omnicare Medical Group,Healthcare,2024,2024-12-31,USD,52722237479.03,3871353896.53,1001722512.1,0.93,0.0734,7.34,0.019,1.9,False,False,False,False,False
CMP-1084,OMG,Omnicare Medical Group,Healthcare,2024,2024-12-31,USD,29829777650.71,7752632794.09,6580169449.28,,0.2599,25.99,0.221,22.1,False,False,False,False,True
CMP-1449,OMG,Omnicare Medical Group,Healthcare,2024,2024-12-31,USD,31300000000.0,1825704598.14,194217076.03,0.11,0.0583,5.83,0.0062,0.62,False,False,False,False,False
CMP-1108,PHG,Pulse Health,Healthcare,2024,2024-06-30,USD,14600000000.0,2352038559.47,1335463867.06,1.7,0.1611,16.11,0.0915,9.15,False,False,False,False,False
CMP-1605,PHG,Pulse Health Group,Healthcare,2021,2021-06-30,USD,8768137325.94,2563685976.9,2112320813.33,,0.2924,29.24,0.2409,24.09,False,False,False,False,True
CMP-1603,PHG,Pulse Health Group,Healthcare,2021,2021-09-30,USD,52270000000.0,14382871267.8,11893367766.31,8.74,0.2751,27.51,0.2275,22.75,False,False,False,False,False
CMP-1353,PHG,Pulse Health Group,Healthcare,2021,2021-12-31,USD,1263659267.35,305900300.46,268260000.0,3.26,0.2421,24.21,0.2123,21.23,False,False,False,False,False
CMP-1778,PHG,Pulse Health Group,Healthcare,2021,2021-09-30,USD,38847322464.89,10700899549.88,8798918538.3,9.84,0.2755,27.55,0.2265,22.65,False,False,False,False,False
CMP-1542,PHG,Pulse Health Group,Healthcare,2022,2022-06-30,USD,16803860744.07,2910072881.73,1997127602.11,2.4,0.1732,17.32,0.1188,11.88,False,False,False,False,False
CMP-1433,PHG,Pulse Health Group,Healthcare,2022,2022-03-31,EUR,42678026502.26,5445423567.88,4213247551.55,3.9,0.1276,12.76,0.0987,9.87,False,False,False,False,False
CMP-1745,PHG,Pulse Health Group,Healthcare,2022,2022-06-30,EUR,54480000000.0,8296474600.99,4867788782.59,4.35,0.1523,15.23,0.0894,8.94,False,False,False,False,False
CMP-1334,PHG,Pulse Health Group,Healthcare,2024,2024-03-31,USD,20070811808.1,-3108278.97,-1083823837.64,-3.16,-0.02,-2.0,-0.054,-5.4,True,True,False,False,False
CMP-1078,PHG,Pulse Health Group,Healthcare,2024,2024-09-30,USD,1014425281.84,113633167.13,88382389.2,3.23,0.112,11.2,0.0871,8.71,False,False,False,False,False
CMP-1544,PHG,Pulse Health Group,Healthcare,2024,2024-12-31,USD,7940000000.0,3122581967.6,2935663917.56,6.88,0.393,39.3,0.3699,36.99,False,False,False,False,False
CMP-1890,PHG,Pulse Health Group,Healthcare,2024,2024-03-31,USD,53232615698.1,7422972092.36,5433353054.46,,0.139444,13.94,0.1021,10.21,False,False,False,False,True
CMP-1432,PHG,Pulse Health Group,Healthcare,2024,2024-12-31,USD,49097322014.21,16899152420.02,14128858911.69,14.37,0.344,34.4,0.2878,28.78,False,False,False,False,False
CMP-1586,SD,Sterimed Diagnostics,Healthcare,2021,2021-03-31,USD,44726914994.59,13521557290.3,12326375560.14,7.85,0.3023,30.23,0.2756,27.56,False,False,False,False,False
